Freeze,Bill Code,Contract Code,Job,Phase,Name,Shared Saving,Category,Phase Type,Type,Method,Current Cost Budget,Spent/Committed Against Base Contract,Spent/Committed Total,Actual Cost,Spent/Committed (In Scope),Complete %,Pending Internal PCI,Pending Internal PCI Cost To Complete,Pending External PCI Cost To Complete,Cost to Complete,Cost to Complete Override,Projected Cost Forecast,Projected Cost Forecast Override,Cost Variance,Pending CO,Pending CO (Incl. Risk),Projected Cost Budget,Spent/Committed (Pending CO),Cost To Complete (Pending CO),Proj Cost Forecast (Incl. Pending CO),Projected Cost Forecast (Incl Pending CO) Override,Cost Variance (Incl Pending CO),Current Bill Budget,Pending CO.1,Original Cost<br/> Budget Amount,Original Bill<br/> Budget Amount,Pending CO (Incl. Risk).1,Projected Bill Budget,Billed To Date,Revenue Forecast,Revenue Forecast Override,Revenue Variance,Adj Rev Forecast,Projected Profit,Current Period Cost,Previous Period Cost,Last Period  Forecast,Cost Forercast /<br>Variance,Current Period  Changes,Previous Period  Changes,Current Period  Commitments,Previous Period  Commitments,Shared Saving Amt,Profit Incl Shared Saving,Pending PCI including Risk (revenue),Pending PCI including Risk (Cost),WIP Projected cost forecast including Risk,WIP Projected cost forecast,WIP Revenue amount,WIP adjusted Revenue amount,Adj Rev Forecast <br/> Variance,Billed Budget Qty,Billed Completed Qty,Billed Remaining Qty,Billed Projected Qty,Input Budget Qty,Input Completed Qty,Input Remaining Qty,Input Projected Qty,Input WM Code,Output Budget Qty,Output Completed Qty,Output Remaining Qty,Output Projected Qty,Output WM Code,Committed Amount,Committed Remaining Amount,Spent Against Commitment Amount,Total Cost to Complete Amt,Notes
Y,IPCRP1-0133-0000-L,IPCRP1,IPCRP1,0133-0000,DYNAMIC PILE TEST,N,L,,UNIT,P,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,Y,0.0,Y,0.0,0,0,0.0,0,0,0.0,Y,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HR,0.0,0.0,0.0,0.0,EA,0.0,0.0,0.0,0.0,
Y,IPCRP1-0133-0000-R,IPCRP1,IPCRP1,0133-0000,DYNAMIC PILE TEST,N,R,,UNIT,P,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,Y,0.0,Y,0.0,0,0,0.0,0,0,0.0,Y,0.0,135000.0,0,0.0,135000.0,0,135000.0,30000.0,0.0,N,135000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,135000.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SF,0.0,0.0,0.0,0.0,EA,0.0,0.0,0.0,0.0,
Y,IPCRP1-0133-1000-L,IPCRP1,IPCRP1,0133-1000,Bridge & Structure Pile Sub (TBD),N,L,,UNIT,P,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,Y,0.0,Y,0.0,0,0,0.0,0,0,0.0,Y,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HR,0.0,0.0,0.0,0.0,LS,0.0,0.0,0.0,0.0,
Y,IPCRP1-0133-1000-S,IPCRP1,IPCRP1,0133-1000,Bridge & Structure Pile Sub (TBD),N,S,,NR,A,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,Y,0.0,Y,0.0,0,0,0.0,0,0,0.0,Y,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,LS,0.0,0.0,0.0,0.0,"We reverted PMF back to $0 after CMiC displays $47,538.00 as PMF."
Y,IPCRP1-0134-0000-L,IPCRP1,IPCRP1,0134-0000,FURN EQUIP FOR INSTALL MICROPILES,N,L,,UNIT,P,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,Y,0.0,Y,0.0,0,0,0.0,0,0,0.0,Y,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HR,0.0,0.0,0.0,0.0,EA,0.0,0.0,0.0,0.0,
Y,IPCRP1-0134-0000-R,IPCRP1,IPCRP1,0134-0000,FURN EQUIP FOR INSTALL MICROPILES,N,R,,UNIT,P,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,Y,0.0,Y,0.0,0,0,0.0,0,0,0.0,Y,0.0,7500000.0,0,0.0,7500000.0,0,7500000.0,0.0,0.0,N,7500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,7500000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SF,0.0,0.0,0.0,0.0,EA,0.0,0.0,0.0,0.0,
Y,IPCRP1-0135-0000-L,IPCRP1,IPCRP1,0135-0000,STATIC PILE LOAD TEST,N,L,,UNIT,P,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,Y,0.0,Y,0.0,0,0,0.0,0,0,0.0,Y,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HR,0.0,0.0,0.0,0.0,EA,0.0,0.0,0.0,0.0,
Y,IPCRP1-0135-0000-R,IPCRP1,IPCRP1,0135-0000,STATIC PILE LOAD TEST,N,R,,UNIT,P,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,Y,0.0,Y,0.0,0,0,0.0,0,0,0.0,Y,0.0,180000.0,0,0.0,180000.0,0,180000.0,60000.0,0.0,N,180000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,180000.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SF,0.0,0.0,0.0,0.0,EA,0.0,0.0,0.0,0.0,
Y,IPCRP1-0136-0000-L,IPCRP1,IPCRP1,0136-0000,REMOVAL OF PILES,N,L,,UNIT,P,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,Y,0.0,Y,0.0,0,0,0.0,0,0,0.0,Y,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HR,0.0,0.0,0.0,0.0,EA,0.0,0.0,0.0,0.0,
Y,IPCRP1-0136-0000-R,IPCRP1,IPCRP1,0136-0000,REMOVAL OF PILES,N,R,,UNIT,P,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,Y,0.0,Y,0.0,0,0,0.0,0,0,0.0,Y,0.0,80000.0,0,0.0,80000.0,0,80000.0,0.0,0.0,N,80000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,80000.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SF,0.0,0.0,0.0,0.0,EA,0.0,0.0,0.0,0.0,
Y,IPCRP1-0137-0000-L,IPCRP1,IPCRP1,0137-0000,MICROPILES (DESIGN PROVIDED),N,L,,UNIT,P,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,Y,0.0,Y,0.0,0,0,0.0,0,0,0.0,Y,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HR,0.0,0.0,0.0,0.0,LF,0.0,0.0,0.0,0.0,
Y,IPCRP1-0137-0000-R,IPCRP1,IPCRP1,0137-0000,MICROPILES (DESIGN PROVIDED),N,R,,UNIT,P,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,Y,0.0,Y,0.0,0,0,0.0,0,0,0.0,Y,0.0,9400000.0,0,0.0,9400000.0,0,9400000.0,0.0,0.0,N,9400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,9400000.0,37600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SF,0.0,0.0,0.0,0.0,LF,0.0,0.0,0.0,0.0,
Y,IPCRP1-0138-0000-L,IPCRP1,IPCRP1,0138-0000,PERMANENT CASING FOR MICROPILES,N,L,,UNIT,P,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,Y,0.0,Y,0.0,0,0,0.0,0,0,0.0,Y,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HR,0.0,0.0,0.0,0.0,LF,0.0,0.0,0.0,0.0,
Y,IPCRP1-0138-0000-R,IPCRP1,IPCRP1,0138-0000,PERMANENT CASING FOR MICROPILES,N,R,,UNIT,P,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,Y,0.0,Y,0.0,0,0,0.0,0,0,0.0,Y,0.0,3825000.0,0,0.0,3825000.0,0,3825000.0,0.0,0.0,N,3825000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,3825000.0,30600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SF,0.0,0.0,0.0,0.0,LF,0.0,0.0,0.0,0.0,
Y,IPCRP1-0139-0000-L,IPCRP1,IPCRP1,0139-0000,TEMP STEEL SHEETING,N,L,,UNIT,P,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,Y,0.0,Y,0.0,0,0,0.0,0,0,0.0,Y,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HR,0.0,0.0,0.0,0.0,SF,0.0,0.0,0.0,0.0,
Y,IPCRP1-0139-0000-R,IPCRP1,IPCRP1,0139-0000,TEMP STEEL SHEETING,N,R,,UNIT,P,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,Y,0.0,Y,0.0,0,0,0.0,0,0,0.0,Y,0.0,104850.0,0,0.0,104850.0,0,104850.0,0.0,0.0,N,104850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,104850.0,20970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SF,0.0,0.0,0.0,0.0,SF,0.0,0.0,0.0,0.0,
Y,IPCRP1-0139-1000-E,IPCRP1,IPCRP1,0139-1000,Haul Temp Sheeting On/Off Site,N,E,,NR,P,9634.18,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,Y,0.0,Y,9634.18,0,0,9634.18,0,0,0.0,Y,9634.18,0.0,0,9634.18,0.0,0,0.0,0.0,0.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,SF,315200.0,0.0,315200.0,315200.0,LB,0.0,0.0,0.0,0.0,
Y,IPCRP1-0139-1000-L,IPCRP1,IPCRP1,0139-1000,Haul Temp Sheeting On/Off Site,N,L,,NR,P,14826.1,0.0,0.0,0.0,0.0,0.0,0,0,0,14826.1,Y,14826.1,Y,0.0,0,0,14826.1,0,0,14826.1,Y,0.0,0.0,0,14826.1,0.0,0,0.0,0.0,0.0,N,0.0,0.0,-14826.1,0.0,0.0,14826.1,0.0,0.0,0,0.0,0.0,0,-14826.1,0,0,14826.1,14826.1,0.0,0.0,0.0,0.0,0.0,122.93,122.93,192.0,0.0,122.93,122.93,HR,315200.0,0.0,315200.0,315200.0,LB,0.0,0.0,0.0,14826.1,
Y,IPCRP1-0139-1010-L,IPCRP1,IPCRP1,0139-1010,PM - Furnish Sheeting,N,L,,UNIT,P,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,Y,0.0,Y,0.0,0,0,0.0,0,0,0.0,Y,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HR,5610.0,0.0,5610.0,5610.0,SF,0.0,0.0,0.0,0.0,
Y,IPCRP1-0139-1010-M,IPCRP1,IPCRP1,0139-1010,PM - Furnish Sheeting,N,M,,NR,P,56541.0,0.0,0.0,0.0,0.0,0.0,0,0,0,56541.0,Y,56541.0,Y,0.0,0,0,56541.0,0,0,56541.0,Y,0.0,0.0,0,56541.0,0.0,0,0.0,0.0,0.0,N,0.0,0.0,-56541.0,0.0,0.0,56541.0,0.0,0.0,0,0.0,0.0,0,-56541.0,0,0,56541.0,56541.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,SF,5610.0,0.0,5610.0,5610.0,SF,0.0,0.0,0.0,56541.0,
Y,IPCRP1-0139-1020-E,IPCRP1,IPCRP1,0139-1020,Mob/Demob Sheeting Crew,N,E,,NR,P,24457.58,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,Y,0.0,Y,24457.58,0,0,24457.58,0,0,0.0,Y,24457.58,0.0,0,24457.58,0.0,0,0.0,0.0,0.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,SF,6.0,0.0,6.0,6.0,EA,0.0,0.0,0.0,0.0,
Y,IPCRP1-0139-1020-L,IPCRP1,IPCRP1,0139-1020,Mob/Demob Sheeting Crew,N,L,,NR,P,56494.9,0.0,0.0,0.0,0.0,0.0,0,0,0,56494.9,Y,56494.9,Y,0.0,0,0,56494.9,0,0,56494.9,Y,0.0,0.0,0,56494.9,0.0,0,0.0,0.0,0.0,N,0.0,0.0,-56494.9,0.0,0.0,56494.9,0.0,0.0,0,0.0,0.0,0,-56494.9,0,0,56494.9,56494.9,0.0,0.0,0.0,0.0,0.0,448.02,448.02,0.0,0.0,448.02,448.02,HR,6.0,0.0,6.0,6.0,EA,0.0,0.0,0.0,56494.9,
Y,IPCRP1-0139-1030-E,IPCRP1,IPCRP1,0139-1030,Drive + Pull Sheeting ABI Crane,N,E,,NR,P,46237.85,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,Y,0.0,Y,46237.85,0,0,46237.85,0,0,0.0,Y,46237.85,0.0,0,46237.85,0.0,0,0.0,0.0,0.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,LB,20970.0,0.0,20970.0,20970.0,SF,0.0,0.0,0.0,0.0,
Y,IPCRP1-0139-1030-L,IPCRP1,IPCRP1,0139-1030,Drive + Pull Sheeting ABI Crane,N,L,,NR,P,95057.05,0.0,0.0,0.0,0.0,0.0,0,0,0,95057.05,Y,95057.05,Y,0.0,0,0,95057.05,0,0,95057.05,Y,0.0,0.0,0,95057.05,0.0,0,0.0,0.0,0.0,N,0.0,0.0,-95057.05,0.0,0.0,95057.05,0.0,0.0,0,0.0,0.0,0,-95057.05,0,0,95057.05,95057.05,0.0,0.0,0.0,0.0,0.0,1029.0,1029.0,1029.0,0.0,1029.0,1029.0,HR,20970.0,0.0,20970.0,20970.0,SF,0.0,0.0,0.0,95057.05,
Y,IPCRP1-0140-0000-L,IPCRP1,IPCRP1,0140-0000,FILL TYPE RETAINING WALL (> 18FT. - 24FT.),N,L,,UNIT,P,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,Y,0.0,Y,0.0,0,0,0.0,0,0,0.0,Y,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HR,0.0,0.0,0.0,0.0,SF,0.0,0.0,0.0,0.0,
Y,IPCRP1-0140-0000-R,IPCRP1,IPCRP1,0140-0000,FILL TYPE RETAINING WALL (> 18FT. - 24FT.),N,R,,UNIT,P,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,Y,0.0,Y,0.0,0,0,0.0,0,0,0.0,Y,0.0,53600.0,0,0.0,53600.0,0,53600.0,0.0,0.0,N,53600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,53600.0,2680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LB,0.0,0.0,0.0,0.0,SF,0.0,0.0,0.0,0.0,
Y,IPCRP1-0140-1000-L,IPCRP1,IPCRP1,0140-1000,Install MSE Wall,N,L,,NR,P,11275.76,0.0,0.0,0.0,0.0,0.0,0,0,0,11275.76,Y,11275.76,Y,0.0,0,0,11275.76,0,0,11275.76,Y,0.0,0.0,0,11275.76,0.0,0,0.0,0.0,0.0,N,0.0,0.0,-11275.76,0.0,0.0,11275.76,0.0,0.0,0,0.0,0.0,0,-11275.76,0,0,11275.76,11275.76,0.0,0.0,0.0,0.0,0.0,112.0,112.0,112.0,0.0,112.0,112.0,HR,2680.0,0.0,2680.0,2680.0,SF,0.0,0.0,0.0,11275.76,
Y,IPCRP1-0140-1010-L,IPCRP1,IPCRP1,0140-1010,Furn MSE Wall,N,L,,UNIT,P,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,Y,0.0,Y,0.0,0,0,0.0,0,0,0.0,Y,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HR,2680.0,0.0,2680.0,2680.0,SF,0.0,0.0,0.0,0.0,
Y,IPCRP1-0140-1010-M,IPCRP1,IPCRP1,0140-1010,Furn MSE Wall,N,M,,NR,P,51249.64,0.0,0.0,0.0,0.0,0.0,0,0,0,51249.64,Y,51249.64,Y,0.0,0,0,51249.64,0,0,51249.64,Y,0.0,0.0,0,51249.64,0.0,0,0.0,0.0,0.0,N,0.0,0.0,-51249.64,0.0,0.0,51249.64,0.0,0.0,0,0.0,0.0,0,-51249.64,0,0,51249.64,51249.64,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,LF,2680.0,0.0,2680.0,2680.0,SF,0.0,0.0,0.0,51249.64,
Y,IPCRP1-0141-0000-L,IPCRP1,IPCRP1,0141-0000,"CONC FOR STRUCTURES, CL MP (MASS PLACEMENT)",N,L,,UNIT,P,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,Y,0.0,Y,0.0,0,0,0.0,0,0,0.0,Y,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HR,0.0,0.0,0.0,0.0,CY,0.0,0.0,0.0,0.0,
Y,IPCRP1-0141-0000-R,IPCRP1,IPCRP1,0141-0000,"CONC FOR STRUCTURES, CL MP (MASS PLACEMENT)",N,R,,UNIT,P,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,Y,0.0,Y,0.0,0,0,0.0,0,0,0.0,Y,0.0,126000.0,0,0.0,126000.0,0,126000.0,0.0,0.0,N,126000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,126000.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EA,0.0,0.0,0.0,0.0,CY,0.0,0.0,0.0,0.0,
Y,IPCRP1-0141-1000-L,IPCRP1,IPCRP1,0141-1000,Install & Strip Formwork,N,L,,NR,P,141792.37,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,Y,0.0,Y,141792.37,0,0,141792.37,0,0,0.0,Y,141792.37,0.0,0,141792.37,0.0,0,0.0,0.0,0.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,0.0,0.0,0.0,HR,2999.99,0.0,0.0,0.0,SF,0.0,0.0,0.0,0.0,work included in Structural Concrete Sub (D'Annunzio) cc: 0147-1070
Y,IPCRP1-0141-1010-C,IPCRP1,IPCRP1,0141-1010,Place Concrete,N,C,,NR,P,1155.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,Y,0.0,Y,1155.0,0,0,1155.0,0,0,0.0,Y,1155.0,0.0,0,1155.0,0.0,0,0.0,0.0,0.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,LF,167.0,0.0,0.0,0.0,CY,0.0,0.0,0.0,0.0,
Y,IPCRP1-0141-1010-E,IPCRP1,IPCRP1,0141-1010,Place Concrete,N,E,,NR,P,13590.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,Y,0.0,Y,13590.0,0,0,13590.0,0,0,0.0,Y,13590.0,0.0,0,13590.0,0.0,0,0.0,0.0,0.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,LS,167.0,0.0,0.0,0.0,CY,0.0,0.0,0.0,0.0,
Y,IPCRP1-0141-1010-L,IPCRP1,IPCRP1,0141-1010,Place Concrete,N,L,,NR,P,43627.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,Y,0.0,Y,43627.0,0,0,43627.0,0,0,0.0,Y,43627.0,0.0,0,43627.0,0.0,0,0.0,0.0,0.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417.25,0.0,0.0,0.0,HR,167.0,0.0,0.0,0.0,CY,0.0,0.0,0.0,0.0,work included in Structural Concrete Sub (D'Annunzio) cc: 0147-1070
Y,IPCRP1-0141-1020-C,IPCRP1,IPCRP1,0141-1020,Furn Formwork,N,C,,NR,P,14699.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,Y,0.0,Y,14699.0,0,0,14699.0,0,0,0.0,Y,14699.0,0.0,0,14699.0,0.0,0,0.0,0.0,0.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,LF,3000.0,0.0,0.0,0.0,SF,0.0,0.0,0.0,0.0,work included in Structural Concrete Sub (D'Annunzio) cc: 0147-1070
Y,IPCRP1-0141-1020-L,IPCRP1,IPCRP1,0141-1020,Furn Formwork,N,L,,UNIT,P,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,Y,0.0,Y,0.0,0,0,0.0,0,0,0.0,Y,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HR,3000.0,0.0,0.0,0.0,SF,0.0,0.0,0.0,0.0,
Y,IPCRP1-0141-1030-L,IPCRP1,IPCRP1,0141-1030,Thermal Control Plan,N,L,,UNIT,P,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,Y,0.0,Y,0.0,0,0,0.0,0,0,0.0,Y,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HR,1.0,0.0,0.0,0.0,LS,0.0,0.0,0.0,0.0,
Y,IPCRP1-0141-1030-S,IPCRP1,IPCRP1,0141-1030,Thermal Control Plan,N,S,,NR,P,26400.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,Y,0.0,Y,26400.0,0,0,26400.0,0,0,0.0,Y,26400.0,0.0,0,26400.0,0.0,0,0.0,0.0,0.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,LF,1.0,0.0,0.0,0.0,LS,0.0,0.0,0.0,0.0,work included in Structural Concrete Sub (D'Annunzio) cc: 0147-1070
Y,IPCRP1-0141-1040-L,IPCRP1,IPCRP1,0141-1040,Structural Concrete,N,L,,UNIT,P,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,Y,0.0,Y,0.0,0,0,0.0,0,0,0.0,Y,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HR,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
Y,IPCRP1-0141-1040-S,IPCRP1,IPCRP1,0141-1040,Structural Concrete,N,S,,UNIT,P,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,Y,0.0,Y,0.0,0,0,0.0,0,0,0.0,Y,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,"J . D'Annunzio & Sons, Inc."
